"rWinEfficiency","bWinEfficiency","Year","bTowersNum","bInhibsNum","bDragonsNum","bBaronsNum","rTowersNum","rInhibsNum","rDragonsNum","rBaronsNum","bTowersFirstDestroyedTime","rTowersFirstDestroyedTime","TowersFirstKillBy","bTowers5Mins","rTowers5Mins","bTowers10Mins","rTowers10Mins","bTowers20Mins","rTowers20Mins","bTowersQuarterGame","rTowersQuarterGame","bTowersHalfGame","rTowersHalfGame","bInhibsFirstDestroyedTime","rInhibsFirstDestroyedTime","InhibsFirstKillBy","bInhibs5Mins","rInhibs5Mins","bInhibs10Mins","rInhibs10Mins","bInhibs20Mins","rInhibs20Mins","bInhibsQuarterGame","rInhibsQuarterGame","bInhibsHalfGame","rInhibsHalfGame","bDragonsFirstDestroyedTime","rDragonsFirstDestroyedTime","DragonsFirstKillBy","bDragons5Mins","rDragons5Mins","bDragons10Mins","rDragons10Mins","bDragons20Mins","rDragons20Mins","bDragonsQuarterGame","rDragonsQuarterGame","bDragonsHalfGame","rDragonsHalfGame","bBaronsFirstDestroyedTime","rBaronsFirstDestroyedTime","BaronsFirstKillBy","bBarons5Mins","rBarons5Mins","bBarons10Mins","rBarons10Mins","bBarons20Mins","rBarons20Mins","bBaronsQuarterGame","rBaronsQuarterGame","bBaronsHalfGame","rBaronsHalfGame","bKillsFirstDestroyedTime","rKillsFirstDestroyedTime","KillsFirstKillBy","bKills5Mins","rKills5Mins","bKills10Mins","rKills10Mins","bKills20Mins","rKills20Mins","bKillsQuarterGame","rKillsQuarterGame","bKillsHalfGame","rKillsHalfGame","goldblue5Mins","goldred5Mins","goldblue10Mins","goldred10Mins","goldblue20Mins","goldred20Mins","goldblueQuarterGame","goldredQuarterGame","goldblueHalfGame","goldredHalfGame","isBluePreferredLineup","isRedPreferredLineup","isBluePreferredChamps","isRedPreferredChamps","bResult"
0.656050955414013,0.488095238095238,2015,2,0,1,0,10,2,4,1,14.082,10.515,0,0,0,0,0,1,3,0,0,1,3,10000,39.694,0,0,0,0,0,0,0,0,0,0,0,19.062,10.923,0,0,0,0,0,1,1,0,0,1,1,10000,38.174,0,0,0,0,0,0,0,0,0,0,0,4.367,3.222,0,2,2,4,3,7,7,5,3,7,7,5315,5957,13162,12843,28171,27677,13162,12843,28779,30925,1,1,0,0,0
0.656050955414013,0.619791666666667,2016,8,1,1,1,3,0,1,0,3.34,3.818,1,1,1,2,2,3,3,2,2,3,2,26.682,10000,1,0,0,0,0,0,0,0,0,0,0,24.007,15.019,0,0,0,0,0,0,1,0,0,0,0,21.319,10000,1,0,0,0,0,0,0,0,0,0,0,13.294,13.43,1,0,0,0,0,2,1,0,0,2,1,6108,6259,14067,14356,31471,30002,8926,9081,20207,20198,1,1,0,0,1
0.656050955414013,0.581395348837209,2016,8,1,2,1,3,0,0,0,3.367,3.799,1,1,1,1,1,5,2,1,1,2,1,25.103,10000,1,0,0,0,0,0,0,0,0,0,0,12.387,10000,1,0,0,0,0,1,0,0,0,1,0,23.353,10000,1,0,0,0,0,0,0,0,0,0,0,5.225,5.194,0,0,0,1,1,8,2,1,1,4,1,6265,6155,14295,13506,36453,28878,8071,7298,20758,17800,1,1,0,0,1
0.656050955414013,0.310344827586207,2016,2,0,0,0,11,2,3,1,3.745,3.731,0,1,1,1,2,1,3,1,2,1,2,10000,27.982,0,0,0,0,0,0,0,0,0,0,0,10000,11.163,0,0,0,0,0,0,2,0,0,0,1,10000,27.055,0,0,0,0,0,0,0,0,0,0,0,7.593,17.946,1,0,0,1,0,2,3,1,0,1,0,6147,6109,12885,14043,27035,30870,9937,11050,21299,23146,1,1,0,0,0
0.656050955414013,0.454166666666667,2017,3,0,1,0,10,2,2,2,12.815,13.839,1,0,0,0,0,3,1,0,0,3,1,10000,37.257,0,0,0,0,0,0,0,0,0,0,0,20.727,14.446,0,0,0,0,0,0,1,0,0,1,1,10000,32.618,0,0,0,0,0,0,0,0,0,0,0,6.465,5.084,0,0,0,2,1,9,4,2,1,9,4,5675,5567,13227,13210,32548,30522,13227,13210,34398,31979,1,1,0,0,0
0.656050955414013,0.399082568807339,2017,10,4,3,2,5,1,2,1,19.339,20.651,1,0,0,0,0,1,0,0,0,3,3,39.63,43.341,1,0,0,0,0,0,0,0,0,0,0,23.784,16.78,0,0,0,0,0,0,1,0,0,1,1,38.58,31.407,0,0,0,0,0,0,0,0,0,0,0,9.958,9.904,0,0,0,1,1,3,2,2,1,7,4,5810,5764,12381,13074,29786,29089,19288,19706,47766,44964,0,1,0,0,1
0.656050955414013,0.448598130841121,2017,3,0,0,0,10,2,3,1,10.384,17.073,1,0,0,0,0,2,1,0,0,1,0,10000,31.294,0,0,0,0,0,0,0,0,0,0,0,10000,15.468,0,0,0,0,0,0,1,0,0,0,1,10000,29.164,0,0,0,0,0,0,0,0,0,0,0,4.029,7.641,1,1,0,2,1,4,7,2,1,3,6,5751,5919,13843,13688,29818,32704,10441,10186,23764,24228,1,1,0,0,0
0.656050955414013,0.44,2017,4,0,3,0,7,1,1,1,16.654,26.914,1,0,0,0,0,2,0,0,0,1,0,10000,30.383,0,0,0,0,0,0,0,0,0,0,0,13.576,32.682,1,0,0,0,0,2,0,0,0,1,0,10000,26.067,0,0,0,0,0,0,0,0,0,0,0,7.392,7.383,0,0,0,1,1,6,5,1,1,6,3,5634,5692,13016,13806,30422,30007,11269,12430,27939,26541,0,1,0,0,0
0.656050955414013,0.581395348837209,2017,8,2,4,0,2,0,0,1,14.778,19.222,1,0,0,0,0,3,1,0,0,2,0,29.356,10000,1,0,0,0,0,0,0,0,0,0,0,11.769,10000,1,0,0,0,0,2,0,0,0,1,0,10000,28.447,0,0,0,0,0,0,0,0,0,0,0,6.818,13.099,1,0,0,2,0,10,5,2,0,10,5,5708,5846,13802,13178,35152,30237,12327,11533,30184,26631,1,1,0,0,1
0.656050955414013,0.581395348837209,2015,6,0,1,1,10,2,4,1,12.944,12.785,0,0,0,0,0,2,2,0,0,3,3,10000,40.779,0,0,0,0,0,0,0,0,0,0,0,12.951,20.186,1,0,0,0,0,1,0,0,0,1,1,29.806,38.897,1,0,0,0,0,0,0,0,0,0,0,9.661,10.309,1,0,0,1,0,2,2,1,1,2,4,5315,5135,11818,11207,27804,27381,13621,12733,30642,30917,1,1,0,0,0
0.656050955414013,0.441860465116279,2017,10,1,3,2,3,0,2,0,19.7,14.239,0,0,0,0,0,1,3,0,0,0,3,36.114,10000,1,0,0,0,0,0,0,0,0,0,0,16.1,9.735,0,0,0,0,1,1,1,0,0,1,1,22.127,10000,1,0,0,0,0,0,0,0,0,0,0,7.005,4.264,0,0,1,2,1,10,6,1,1,8,5,5523,5749,12873,13317,30402,32274,11416,11776,27382,28114,0,1,0,0,1
0.656050955414013,0.310344827586207,2017,3,0,0,0,11,3,2,1,15.348,13.066,0,0,0,0,0,2,4,0,0,0,1,10000,27.133,0,0,0,0,0,0,0,0,0,0,0,10000,15.562,0,0,0,0,0,0,1,0,0,0,0,10000,26.548,0,0,0,0,0,0,0,0,0,0,0,12.277,9.793,0,0,0,0,1,3,10,0,0,2,6,5917,5724,13056,13210,30966,34753,9940,10175,20614,24388,1,1,0,0,0
0.656050955414013,0.562937062937063,2016,8,1,3,1,5,0,3,1,7.148,28.612,1,0,0,1,0,2,0,1,0,3,0,46.156,10000,1,0,0,0,0,0,0,0,0,0,0,18.089,11.372,0,0,0,0,0,1,1,0,1,1,1,31.864,40.557,1,0,0,0,0,0,0,0,0,0,0,3.269,16.889,1,2,0,4,0,4,2,4,0,4,2,6424,5721,14883,12805,31094,30031,18013,16160,38492,36442,1,1,0,0,1
0.656050955414013,0.581395348837209,2017,3,0,1,0,10,1,3,1,6.787,6.689,0,0,0,1,1,2,2,1,1,2,2,10000,31.971,0,0,0,0,0,0,0,0,0,0,0,7.466,14.594,1,0,0,1,0,1,1,1,0,1,1,10000,23.756,0,0,0,0,0,0,0,0,0,0,0,4.154,12.954,1,1,0,2,0,3,4,1,0,3,4,5678,5832,14071,13929,30257,31120,11199,11020,24104,24064,1,1,0,0,0
0.656050955414013,0.448598130841121,2017,2,0,1,0,11,3,2,1,9.935,10.239,1,0,0,1,0,1,4,0,0,1,1,10000,26.019,0,0,0,0,0,0,0,0,0,0,0,10.209,16.693,1,0,0,0,0,1,1,0,0,1,0,10000,23.955,0,0,0,0,0,0,0,0,0,0,0,5.33,4.519,0,0,1,3,2,5,10,1,1,4,7,5555,5452,13385,13352,30318,31999,10110,10360,22064,21987,1,1,0,0,0
0.656050955414013,0.619791666666667,2017,9,3,2,2,11,4,2,1,10.857,21.576,1,0,0,0,0,3,0,0,0,4,0,21.979,32.544,1,0,0,0,0,0,0,0,0,0,0,17.047,24.965,1,0,0,0,0,1,0,0,0,1,0,20.279,29.825,1,0,0,0,0,0,0,0,0,1,0,3.931,24.214,1,1,0,3,0,7,0,3,0,7,0,6368,5706,14318,12477,32660,28487,15910,14016,38905,31117,1,1,0,0,0
0.656050955414013,0.581395348837209,2015,8,2,0,1,7,0,5,0,10.113,13.207,1,0,0,0,0,2,3,1,0,4,4,35.861,10000,1,0,0,0,0,0,0,0,0,0,0,10000,13.717,0,0,0,0,0,0,1,0,0,0,2,33.882,10000,1,0,0,0,0,0,0,0,0,0,0,13.601,25.652,1,0,0,0,0,1,0,0,0,1,0,5277,5342,11348,12435,26806,29202,14645,15285,31028,32541,0,1,0,0,1
0.656050955414013,0.581395348837209,2017,0,0,1,0,11,3,2,1,10000,16.347,0,0,0,0,0,0,4,0,0,0,0,10000,25.969,0,0,0,0,0,0,0,0,0,0,0,15.929,9.389,0,0,0,0,1,1,1,0,0,0,1,10000,24.315,0,0,0,0,0,0,0,0,0,0,0,18.699,2.661,0,0,1,0,3,1,8,0,1,0,3,5542,6343,12282,14227,27672,34129,8375,9229,18411,20400,0,1,0,0,0
0.656050955414013,0.619791666666667,2017,8,2,4,0,7,0,1,4,14.51,24.594,1,0,0,0,0,3,0,0,0,3,1,41.045,10000,1,0,0,0,0,0,0,0,0,0,0,14.978,34.006,1,0,0,0,0,1,0,0,0,2,0,10000,23.19,0,0,0,0,0,0,0,0,0,0,1,8.657,10.576,1,0,0,1,0,7,3,3,1,8,5,5660,5664,13835,12765,33844,28481,18406,17694,44006,41848,1,1,0,0,1
0.656050955414013,0.454166666666667,2017,9,1,1,1,4,0,2,0,16.082,13.599,0,0,0,0,0,2,2,0,0,0,1,31.107,10000,1,0,0,0,0,0,0,0,0,0,0,8.883,16.632,1,0,0,1,0,1,1,0,0,1,0,22.641,10000,1,0,0,0,0,0,0,0,0,0,0,12.794,5.187,0,0,0,0,2,7,7,0,2,6,4,5796,5752,12728,14133,31779,31381,10039,10506,21809,24801,0,1,0,0,1
0.656050955414013,0.456521739130435,2016,2,0,0,0,8,1,3,2,3.385,3.315,0,1,1,1,1,2,2,1,1,2,2,10000,27.875,0,0,0,0,0,0,0,0,0,0,0,10000,10.612,0,0,0,0,0,0,2,0,0,0,1,10000,20.604,0,0,0,0,0,0,0,0,0,0,0,20.695,5.616,0,0,0,0,4,0,12,0,2,0,6,6237,6064,13688,14244,28705,33077,10817,10640,21296,23327,1,1,0,0,0
0.656050955414013,0.388888888888889,2015,7,1,2,2,9,1,3,0,19.565,14.273,0,0,0,0,0,1,2,0,0,2,3,39.264,41.049,1,0,0,0,0,0,0,0,0,0,0,15.559,30.8,1,0,0,0,0,1,0,0,0,1,0,37.584,10000,1,0,0,0,0,0,0,0,0,0,0,1.244,9.191,1,2,0,2,1,8,6,2,1,11,6,6173,5376,12722,11983,27631,29536,15196,15319,33392,34752,0,1,0,0,0
0.656050955414013,0.488095238095238,2015,1,0,1,0,10,2,3,1,11.529,11.457,0,0,0,0,0,1,2,0,0,1,1,10000,26.641,0,0,0,0,0,0,0,0,0,0,0,6.364,14.058,1,0,0,1,0,1,1,1,0,1,1,10000,25.834,0,0,0,0,0,0,0,0,0,0,0,4.643,4.618,0,1,1,2,2,6,10,1,2,4,5,5004,5529,11957,13053,27552,32505,9233,10396,20585,21911,1,1,0,0,0
0.656050955414013,0.562937062937063,2016,3,0,0,0,10,2,4,1,17.047,17.105,1,0,0,0,0,3,1,0,0,3,1,10000,39.521,0,0,0,0,0,0,0,0,0,0,0,10000,18.074,0,0,0,0,0,0,1,0,0,0,1,10000,36.922,0,0,0,0,0,0,0,0,0,0,0,10.711,19.145,1,0,0,0,0,6,3,1,0,6,3,5864,5831,12919,13672,32036,30227,14710,15117,35505,35173,1,1,0,0,0
0.656050955414013,0.441860465116279,2017,10,3,1,2,6,0,2,0,11.114,12.828,1,0,0,0,0,4,3,0,0,3,2,27.808,10000,1,0,0,0,0,0,0,0,0,0,0,14.559,20.845,1,0,0,0,0,1,0,0,0,1,0,25.251,10000,1,0,0,0,0,0,0,0,0,0,0,18.445,19.381,1,0,0,0,0,1,2,0,0,0,0,5965,5609,13652,13352,33483,30942,12219,11773,29346,27361,1,1,0,0,1
0.656050955414013,0.581395348837209,2016,3,0,0,0,10,1,4,1,3.775,3.861,1,1,1,2,2,2,4,1,1,2,2,10000,30.228,0,0,0,0,0,0,0,0,0,0,0,10000,7.74,0,0,0,0,1,0,2,0,1,0,2,10000,26.146,0,0,0,0,0,0,0,0,0,0,0,17.871,6.123,0,0,0,0,2,1,4,0,1,0,2,6165,6398,13606,14903,28693,32847,9926,11074,22724,24786,0,1,0,0,0
0.656050955414013,0.619791666666667,2017,9,1,2,0,5,0,0,1,18.812,12.567,0,0,0,0,0,1,1,0,0,1,1,34.713,10000,1,0,0,0,0,0,0,0,0,0,0,23.018,10000,1,0,0,0,0,0,0,0,0,0,0,10000,28.906,0,0,0,0,0,0,0,0,0,0,0,3.03,5.415,1,1,0,2,1,5,1,2,1,5,1,5917,5819,13291,12926,30403,28618,13291,12926,27934,26992,1,1,0,0,1
0.656050955414013,0.562937062937063,2015,6,1,4,2,9,1,1,0,13.787,13.775,0,0,0,0,0,2,3,0,0,3,3,35.472,44.383,1,0,0,0,0,0,0,0,0,0,0,10.509,36.816,1,0,0,0,0,2,0,1,0,2,0,31.233,10000,1,0,0,0,0,0,0,0,0,0,0,6.483,9.996,1,0,0,1,1,1,2,1,1,2,2,5405,5275,12411,11564,26851,25914,14703,14177,32580,31216,0,1,0,0,0
0.656050955414013,0.441860465116279,2017,6,2,2,1,9,1,3,1,9.466,10.054,1,0,0,1,0,2,2,1,1,2,2,35.301,42.217,1,0,0,0,0,0,0,0,0,0,0,15.812,9.399,0,0,0,0,1,1,1,0,1,1,1,27.284,34.427,1,0,0,0,0,0,0,0,0,0,0,4.985,5.921,1,1,0,1,1,6,3,1,3,6,3,5501,5534,13074,12549,30660,30031,15464,14093,34467,32994,1,1,0,0,0
0.656050955414013,0.562937062937063,2015,8,1,3,2,3,0,0,0,13.469,14.381,1,0,0,0,0,3,1,0,0,2,1,33.889,10000,1,0,0,0,0,0,0,0,0,0,0,11.863,10000,1,0,0,0,0,1,0,0,0,1,0,22.795,10000,1,0,0,0,0,0,0,0,0,0,0,12.919,20.157,1,0,0,0,0,3,0,0,0,2,0,5151,5274,11604,11752,26380,24217,10591,10643,24708,22471,1,1,0,0,1
0.656050955414013,0.166666666666667,2015,3,0,4,0,10,5,3,2,14.521,18.296,1,0,0,0,0,3,1,0,0,3,3,10000,40.415,0,0,0,0,0,0,0,0,0,0,0,11.398,30.683,1,0,0,0,0,2,0,1,0,3,0,10000,37.721,0,0,0,0,0,0,0,0,0,0,0,4.772,17.028,1,1,0,1,0,3,3,1,0,5,6,5319,5474,12364,12258,28047,28188,17884,18047,39503,41615,1,0,0,0,0
0.656050955414013,0.310344827586207,2017,3,0,2,0,9,1,2,1,9.387,9.751,1,0,0,1,1,3,4,0,0,2,2,10000,28.758,0,0,0,0,0,0,0,0,0,0,0,10.11,23.034,1,0,0,0,0,2,0,0,0,1,0,10000,26.596,0,0,0,0,0,0,0,0,0,0,0,3.23,6.028,1,1,0,1,1,3,5,1,1,2,3,6244,5757,13427,13619,30863,30050,10187,10475,24112,23512,0,1,0,0,0
0.656050955414013,0.441860465116279,2017,9,2,2,1,1,0,2,0,12.443,24.404,1,0,0,0,0,3,0,0,0,2,0,30.363,10000,1,0,0,0,0,0,0,0,0,0,0,10.278,17.586,1,0,0,0,0,1,1,0,0,1,1,28.215,10000,1,0,0,0,0,0,0,0,0,0,0,9.411,9.374,0,0,0,1,3,7,8,0,0,6,8,5804,5855,12836,13002,31496,31020,11276,11609,27070,27354,1,1,0,0,1
0.656050955414013,0.581395348837209,2017,4,0,0,1,10,2,5,1,11.309,12.495,1,0,0,0,0,2,2,0,0,2,2,10000,38.053,0,0,0,0,0,0,0,0,0,0,0,10000,11.437,0,0,0,0,0,0,2,0,0,0,2,27.098,35.281,1,0,0,0,0,0,0,0,0,0,0,3.345,8.835,1,2,0,2,1,5,4,2,1,5,4,6001,5490,13254,12741,31305,30144,13254,12741,31305,30144,1,1,0,0,0
0.656050955414013,0.562937062937063,2016,3,0,1,0,10,2,1,1,3.349,3.302,0,1,1,1,1,1,4,1,1,1,1,10000,24.414,0,0,0,0,0,0,0,0,0,0,0,13.092,20.233,1,0,0,0,0,1,0,0,0,1,0,10000,21.648,0,0,0,0,0,0,0,0,0,0,0,4.832,9.022,1,1,0,1,1,1,7,1,0,1,2,6199,6167,13337,12737,27544,33062,9484,8647,19201,19158,1,1,0,0,0
0.656050955414013,0.619791666666667,2016,5,0,1,2,8,1,4,0,3.403,3.483,1,1,1,2,2,2,2,2,2,2,2,10000,37.863,0,0,0,0,0,0,0,0,0,0,0,36.426,8.251,0,0,0,0,1,0,2,0,1,0,2,29.362,10000,1,0,0,0,0,0,0,0,0,0,0,16.18,16.419,1,0,0,0,0,1,4,0,0,1,4,6270,6106,14013,13989,28303,30351,14013,13989,28303,30351,1,1,0,0,0
0.656050955414013,0.349206349206349,2016,11,2,2,1,1,0,0,0,11.628,20.269,1,0,0,0,0,4,0,0,0,1,0,21.301,10000,1,0,0,0,0,0,0,0,0,0,0,14.639,10000,1,0,0,0,0,1,0,0,0,0,0,20.955,10000,1,0,0,0,0,0,0,0,0,0,0,4.852,5.525,1,1,0,5,5,16,6,3,2,8,5,5385,5503,13365,14926,35522,29050,8950,9226,20997,20192,1,1,0,0,1
0.656050955414013,0.310344827586207,2016,4,0,2,0,7,1,2,1,3.316,3.391,1,1,1,1,1,3,2,1,1,3,2,10000,37.281,0,0,0,0,0,0,0,0,0,0,0,16,8.947,0,0,0,0,1,1,1,0,1,1,1,10000,34.9,0,0,0,0,0,0,0,0,0,0,0,11.111,10.98,0,0,0,0,0,7,4,0,0,6,4,6103,6356,13791,13552,31784,31934,13791,13552,30599,30280,0,1,0,0,0
0.656050955414013,0.441860465116279,2017,10,2,4,1,7,0,1,0,12.645,9.577,0,0,0,0,1,3,3,0,0,2,3,32.19,10000,1,0,0,0,0,0,0,0,0,0,0,16.288,10.097,0,0,0,0,0,1,1,0,0,1,1,30.759,10000,1,0,0,0,0,0,0,0,0,0,0,2.206,7.111,1,1,0,3,1,3,1,2,1,3,1,6382,5914,14010,13520,31698,31406,12351,12129,27883,27115,0,1,0,0,1
0.656050955414013,0.619791666666667,2016,9,2,0,1,1,0,2,0,11.581,13.352,1,0,0,0,0,4,1,0,0,2,1,22.011,10000,1,0,0,0,0,0,0,0,0,0,0,10000,14.606,0,0,0,0,0,0,1,0,0,0,0,20.476,10000,1,0,0,0,0,0,0,0,0,0,0,8.939,1.046,0,0,1,4,1,11,3,0,1,5,1,5665,6265,13163,13393,35067,29534,8256,9004,21849,19122,1,1,1,0,1
0.656050955414013,0.454166666666667,2015,4,0,4,1,8,1,1,0,8.83,18.819,1,0,0,1,0,2,1,1,0,2,2,10000,41.371,0,0,0,0,0,0,0,0,0,0,0,11.705,24.559,1,0,0,0,0,2,0,0,0,2,0,37.382,10000,1,0,0,0,0,0,0,0,0,0,0,12.05,12.203,1,0,0,0,0,4,3,0,0,4,3,5418,5518,12974,12190,28472,27016,12974,12190,29892,28632,1,1,0,0,0
0.656050955414013,0.315789473684211,2016,7,1,2,1,10,1,2,2,15.691,15.774,1,0,0,0,0,4,2,0,0,4,2,31.165,35.972,1,0,0,0,0,0,0,0,0,0,0,22.046,12.354,0,0,0,0,0,0,1,0,0,0,1,20.577,30.275,1,0,0,0,0,0,0,0,0,0,0,6.602,9.772,1,0,0,2,1,8,6,2,0,6,6,5660,5499,13365,12480,34871,30703,13365,12480,34871,30703,0,1,0,0,0
0.656050955414013,0.488095238095238,2015,8,1,3,0,4,0,1,0,14.995,13.61,0,0,0,0,0,2,3,0,0,2,4,38.398,10000,1,0,0,0,0,0,0,0,0,0,0,22.05,14.191,0,0,0,0,0,0,1,0,0,0,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10.4,9.883,0,0,0,0,1,3,4,1,1,3,4,5347,5398,11745,12409,26939,29379,11745,12409,29301,32259,1,1,0,0,1
0.656050955414013,0.619791666666667,2016,6,1,3,1,9,1,2,2,3.662,3.417,0,1,1,2,2,3,2,2,2,4,3,42.445,43.635,1,0,0,0,0,0,0,0,0,0,0,15.449,7.823,0,0,0,0,1,1,1,0,1,1,1,21.963,30.131,1,0,0,0,0,0,0,0,0,1,0,4.533,23.736,1,1,0,1,0,1,0,1,0,4,0,6090,6189,14391,13567,29157,28777,15834,15122,34550,31438,1,1,0,0,0
0.656050955414013,0.562937062937063,2016,4,0,3,0,9,1,1,2,19.738,14.529,0,0,0,0,0,1,1,0,0,0,1,10000,34.117,0,0,0,0,0,0,0,0,0,0,0,17.067,9.766,0,0,0,0,1,1,1,0,0,1,1,10000,29.084,0,0,0,0,0,0,0,0,0,0,0,12.164,9.191,0,0,0,0,1,7,4,0,1,6,4,5755,5813,13053,13550,30286,31241,13053,13550,30286,31241,1,1,0,0,0
0.656050955414013,0.619791666666667,2017,11,3,2,1,2,0,1,0,8.755,16.709,1,0,0,1,0,4,2,0,0,3,0,26.598,10000,1,0,0,0,0,0,0,0,0,0,0,10.986,23.882,1,0,0,0,0,2,0,0,0,1,0,24.086,10000,1,0,0,0,0,0,0,0,0,0,0,4.737,7.899,1,1,0,6,1,11,4,2,0,10,2,5697,5596,16291,12820,36132,29262,10852,9831,25856,20549,1,1,0,0,1
0.656050955414013,0.310344827586207,2017,4,0,0,0,9,1,4,1,10.25,10.093,0,0,0,0,0,3,3,0,0,3,3,10000,33.108,0,0,0,0,0,0,0,0,0,0,0,10000,11.16,0,0,0,0,0,0,2,0,0,0,2,10000,26.64,0,0,0,0,0,0,0,0,0,0,0,2.898,4.37,1,1,1,2,2,5,5,1,2,3,3,6093,5785,13335,14060,32559,33100,11928,12620,27886,28544,1,1,0,0,0
0.656050955414013,0.448598130841121,2017,5,0,0,0,10,1,4,1,13.21,12.841,0,0,0,0,0,3,4,0,0,1,2,10000,32.247,0,0,0,0,0,0,0,0,0,0,0,10000,9.522,0,0,0,0,1,0,2,0,0,0,2,10000,24.999,0,0,0,0,0,0,0,0,0,0,0,5.894,8.987,1,0,0,1,1,1,8,1,0,1,4,5596,5774,13494,13422,29717,34368,12105,11817,25962,27956,1,1,0,0,0
0.656050955414013,0.310344827586207,2016,4,0,1,0,11,3,2,2,15.998,10.499,0,0,0,0,0,2,4,0,0,1,2,10000,28.05,0,0,0,0,0,0,0,0,0,0,0,26.036,11.626,0,0,0,0,0,0,2,0,0,0,1,10000,23.095,0,0,0,0,0,0,0,0,0,0,0,25.35,7.732,0,0,0,0,3,0,3,0,1,0,3,5564,5732,12734,13341,28284,32269,9792,10198,20774,23909,1,1,0,0,0
0.656050955414013,0.399082568807339,2016,2,0,0,0,11,4,3,1,3.626,3.286,0,1,1,2,3,2,5,2,2,2,3,10000,22.29,0,0,0,0,0,0,0,0,0,0,0,10000,8.696,0,0,0,0,1,0,2,0,0,0,1,10000,24.427,0,0,0,0,0,0,0,0,0,0,0,10.633,7.736,0,0,0,0,4,3,7,0,0,2,5,6287,6356,13456,16660,28562,36177,10721,11312,21296,25577,1,1,0,0,0
0.656050955414013,0.44,2017,4,0,0,0,10,2,6,2,14.72,14.643,0,0,0,0,0,2,3,0,0,2,5,10000,39.666,0,0,0,0,0,0,0,0,0,0,0,10000,9.816,0,0,0,0,1,0,2,0,1,0,2,10000,31.492,0,0,0,0,0,0,0,0,0,0,0,17.186,2.243,0,0,1,0,2,3,8,0,2,3,10,5809,5796,12476,13383,29704,32671,14444,15003,32597,37079,1,1,0,0,0
0.656050955414013,0.581395348837209,2016,2,0,0,0,10,2,4,1,14.709,12.801,0,0,0,0,0,1,3,0,0,1,3,10000,34.501,0,0,0,0,0,0,0,0,0,0,0,10000,8.839,0,0,0,0,1,0,2,0,1,0,2,10000,30.818,0,0,0,0,0,0,0,0,0,0,0,12.317,4.071,0,0,1,0,1,1,5,0,1,1,5,5602,5946,13069,13843,28713,33937,13069,13843,27128,31532,1,1,0,0,0
0.656050955414013,0.488095238095238,2015,1,0,0,0,8,2,3,2,19.348,9.402,0,0,0,0,1,1,4,0,0,0,2,10000,22.496,0,0,0,0,0,0,0,0,0,0,0,10000,11.55,0,0,0,0,0,0,2,0,0,0,1,10000,20.382,0,0,0,0,0,0,0,0,0,0,0,17.668,9.163,0,0,0,0,3,1,8,0,0,0,4,5095,5353,11732,12233,25059,31648,9102,9458,18320,21734,1,1,0,0,0
0.656050955414013,0.448598130841121,2017,3,0,0,0,9,1,3,1,12.133,11.743,0,0,0,0,0,1,3,0,0,1,1,10000,31.167,0,0,0,0,0,0,0,0,0,0,0,10000,16.138,0,0,0,0,0,0,1,0,0,0,0,10000,28.618,0,0,0,0,0,0,0,0,0,0,0,4.999,15.513,1,1,0,1,0,3,8,1,0,2,2,5735,5735,13492,13022,29671,32860,10345,10087,23649,23529,1,1,0,0,0
0.656050955414013,0.399082568807339,2017,1,0,0,0,10,2,3,1,17.479,17.18,0,0,0,0,0,1,1,0,0,0,0,10000,26.294,0,0,0,0,0,0,0,0,0,0,0,10000,11,0,0,0,0,0,0,2,0,0,0,1,10000,22.566,0,0,0,0,0,0,0,0,0,0,0,26.699,10.108,0,0,0,0,0,0,4,0,0,0,3,5635,5933,12454,13138,28424,31834,8493,8511,18235,20872,1,1,0,0,0
0.656050955414013,0.441860465116279,2017,1,0,0,0,11,2,3,1,12.365,12.26,0,0,0,0,0,1,3,0,0,1,1,10000,24.902,0,0,0,0,0,0,0,0,0,0,0,10000,8.145,0,0,0,0,1,0,2,0,0,0,1,10000,24.74,0,0,0,0,0,0,0,0,0,0,0,8.496,4.136,0,0,1,1,2,2,7,0,1,2,7,5278,5850,12558,13825,28342,32604,8038,8830,18933,21456,1,1,0,0,0
0.656050955414013,0.562937062937063,2017,10,2,2,2,3,0,3,0,10.911,11.125,1,0,0,0,0,1,1,0,0,1,1,36.974,10000,1,0,0,0,0,0,0,0,0,0,0,27.27,8.14,0,0,0,0,1,0,2,0,1,0,2,20.42,10000,1,0,0,0,0,0,0,0,0,0,0,10.153,16.043,1,0,0,0,0,7,2,0,0,7,2,5611,5730,12970,12933,31702,29230,12970,12933,31702,29230,1,1,0,0,1
0.656050955414013,0.562937062937063,2016,2,0,1,0,11,2,1,0,12.861,12.794,0,0,0,0,0,1,3,0,0,1,1,10000,26.637,0,0,0,0,0,0,0,0,0,0,0,13.327,20.05,1,0,0,0,0,1,0,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,24.532,4.786,0,0,1,0,2,0,5,0,1,0,2,5755,5747,12222,13594,27596,33562,8167,8945,19033,20323,1,1,0,0,0
